artist,track,album_name,album_type,album_date,album_tracks,album_pic,genres,alphaname
Franco Battiato,Cuccuruccuccu - Live 2003,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Centro di gravità permanente - Live 2003,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Auto Da Fè - live,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Voglio vederti danzare - live,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Insieme a te non ci sto piu',Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Il cielo in una stanza,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Se mai,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Ritornerai,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Col tempo sai,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Le tue radici,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Tra sesso e castità,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Le aquile non volano a stormi,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Ermeneutica,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Fortezza Bastiani,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
